"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
ENSG00000260953,29.8139779837448,-0.645537128518863,0.398133600304526,-1.62140831124302,0.104930099476716,0.323070093473604
LINC01572,36.62990773516,-0.56235137213943,0.436086034960335,-1.28954226243585,0.197209633564717,0.456029676598342
WFDC21P,87.5209531038347,-1.25963950714261,0.456872021599039,-2.75709487031819,0.00583174289352194,0.063604512719273
SULT1A3,106.445524807141,0.345247254447135,0.386305856476,0.893714782365937,0.371474514129834,0.635209374700204
ENSG00000261054,51.210950097348,0.443034718945021,0.381559089757221,1.16111693008523,0.245594350649714,0.512707641829332
ENSG00000261061,182.756858215532,0.0238032439221343,0.209705608128991,0.113507903458132,0.909627897525304,0.967063759698348
ENSG00000261067,132.989003594333,-0.155008599267706,0.225985161071252,-0.685923794876218,0.492761164331784,0.730915648308868
ENSG00000261079,27.6052514490968,0.200198864224175,0.358026910171451,0.55917267260247,0.5760438814274,0.788689010478782
ZNNT1,54.9531187699065,-0.811539230063415,0.372503301130229,-2.17860949849595,0.029360689962375,0.155591888887225
ENSG00000261093,63.5704691724915,0.783545028986145,0.719416242691093,1.08914003116633,0.276092139208081,0.545323043810601
ENSG00000261094,78.0766963057921,-0.779733792504287,0.332640911274508,-2.34407063616063,0.0190745585364549,0.122088401874531
ENSG00000261096,23.6780981580906,0.950588396542309,0.489992453802934,1.94000619634975,0.0523789368409531,0.217345999597143
ENSG00000261098,69.8897838937225,-0.201270130224999,0.254929667979483,-0.789512385201072,0.429812593900589,0.683427759259211
TMEM178B,91.4669992971441,0.865146871051641,1.74087056499585,0.496962202961772,0.619215705461489,0.815758063544713
ENSG00000261126,88.8867770278221,0.0039641504937328,0.240142297551623,0.0165075063166689,0.986829513729969,1
ENSG00000261135,28.5114001431147,-0.372803063332249,0.542129507299602,-0.687664217336586,0.491664258370225,0.730276181006725
ENSG00000261136,54.7920236247285,-0.785417622547561,0.488951150101838,-1.6063314758212,0.108201098061027,0.329151189923278
ENSG00000261140,79.1525952723502,0.295528818334553,0.207503599889969,1.42421056064213,0.154385528738823,0.398429204317445
EPPK1,151.294809522444,0.662023167159239,0.332286686944242,1.99232528166356,0.0463353795319221,0.201452493493055
ENSG00000261159,42.2395168797422,-0.269333349608593,0.383181927305406,-0.702886358713695,0.482126572982342,0.723543908728503
ENSG00000261167,71.7567106377108,-0.558564093812807,0.426069705575816,-1.31096880745823,0.189868302241173,0.446325699534153
LINC02188,48.716916351562,0.27092678725777,0.63008579036362,0.429983966312618,0.667207304571451,0.842785461055293
ENSG00000261188,80.3272613157489,-0.341555343226886,0.321242591595478,-1.06323181347319,0.287676838545034,0.557056571523482
ENSG00000261189,32.7999544513892,-0.175872669793447,0.384692853060654,-0.457176857833949,0.647543930788597,0.83261468536868
ENSG00000261200,257.132755675002,0.435532204292274,0.219559455607224,1.98366407444282,0.0472933010467071,0.204266165570004
ENSG00000261211,61.4908022133518,0.387542718486257,0.318232319440244,1.21779811418252,0.223300701141628,0.486960539277642
ENSG00000261220,63.9483294852069,-1.31758060413367,0.370776219329897,-3.55357365290291,0.000380034764296552,0.0133904921583714
ZNF865,1014.42837066024,0.111173847437037,0.121191501626673,0.917340291561909,0.358964350219187,0.623203585189921
BOP1,7811.10477868668,0.280062313664083,0.165491455806393,1.69230678586649,0.0905874946607085,0.297811170361537
ENSG00000261240,58.7967571513682,-0.215500392010262,0.369929928775692,-0.58254381505026,0.560200437687606,0.778247925183758
ENSG00000261253,87.477690645588,-0.217349135555068,0.221903401836779,-0.9794763566308,0.32734466528353,0.592664222892628
ULK4P1,34.5566877677164,-0.517700990834374,0.762871922487932,-0.678621110010198,0.497377963666806,0.734005282675916
ATP2C2-AS1,32.707271931743,0.746295347365682,0.379111126661536,1.96853981558806,0.0490059596242966,0.208907246697157
ENSG00000261305,84.8730660672004,0.0860793882336086,0.233401941986449,0.368803222034057,0.712274402884058,0.865732972474275
FIGNL2,24.698911280993,-0.455987152535882,0.366225967829252,-1.2450978155336,0.213095797015156,0.474806992765317
ENSG00000261324,70.2254821164665,-0.361701379732092,0.223691472622168,-1.61696543677833,0.105885741855811,0.324780756575182
LINC01355,248.763055166146,-0.429014679780459,0.225013754287754,-1.90661535841859,0.0565704147833272,0.227691222139136
ENSG00000261338,47.0282851288099,0.282482835103872,0.291755055627759,0.968219160747921,0.332934927557169,0.598219849746808
ENSG00000261342,53.8266023519221,0.358045539308864,0.353447800799662,1.01300825326625,0.311056218768257,0.577761658786893
ENSG00000261351,53.8555498832441,-0.216091027136628,0.25886913578457,-0.83475006196358,0.403858448284357,0.662387818118073
VPS9D1-AS1,1117.91242781363,0.115913927894244,0.0870799112781735,1.33112133663023,0.183149089386625,0.436614823911042
PDCD6IPP2,82.9707837306477,0.252278942716527,1.50908747227375,0.167173174088057,0.86723379134542,0.947211226332888
TEN1-CDK3,234.30050737076,-0.658170621125065,0.274380272761692,-2.39875343260085,0.0164509880197143,0.111956484873387
TMEM202-AS1,228.5856740798,0.805187238232065,0.30049776724699,2.67951155048101,0.00737296594927164,0.0714950298366797
LINC01003,99.1794080553637,-0.803256454940133,0.347716429578579,-2.3100905985767,0.0208831388275658,0.1282082000345
ENSG00000261460,53.5734252035056,-0.355236069224369,0.28005283628768,-1.26846088735719,0.204633409841688,0.464982851633323
PAN3-AS1,36.9962546476602,-0.370387112394892,0.496617774030451,-0.745819283488192,0.455776589548795,0.703540057102357
TBILA,50.4109576128582,0.069105865195818,0.292801454584391,0.236016126675014,0.813420156356478,0.919355219844754
ENSG00000261490,73.8214578373602,0.439722071051733,0.356734032972194,1.23263280317863,0.217712792614168,0.480301627253104
ENSG00000261499,27.8953501028742,-0.622281388470639,0.880364520049423,-0.706845146866782,0.479662714991201,0.721502045026327
ENSG00000261505,249.347559116124,-0.0489149643231192,0.167520263525054,-0.291994313367371,0.770290971882385,0.897164638765239
ENSG00000261512,122.253205136457,0.301605762470077,0.213928757547604,1.40984207045172,0.158586321063618,0.404340527990781
ENSG00000261526,106.450387237241,-0.440577981971122,0.29368743339595,-1.50015946163122,0.133573101303407,0.369819920949942
ENSG00000261534,78.9238603707427,1.22142222251574,0.484590485336793,2.52052456553464,0.0117180058651375,0.092237687958177
ENSG00000261553,128.19338121955,0.025983434019876,0.343979236553102,0.0755377978050276,0.939786825128605,0.981197701259822
SMG1P7,184.650764259346,-0.227421696867829,0.230904072962345,-0.984918515945435,0.324664097539619,0.589704847314213
ENSG00000261560,31.6864223917873,-0.0420740459998553,0.33983996839176,-0.123805467023094,0.901469303062525,0.963273355700438
ENSG00000261578,83.7000827906123,0.434092011801197,0.233350002179949,1.86026144309373,0.0628485457794602,0.243025277896971
TMEM249,32.209628640612,-0.109777619799355,0.405114526010295,-0.270979223777735,0.786407011654972,0.904719459119494
GAN,878.330456642997,0.417676014960756,0.179125105854768,2.33175585838538,0.0197135384090724,0.123818961809123
ENSG00000261611,49.9362534341169,0.982757357624675,0.46379323366603,2.1189557895369,0.0340942034023614,0.169527412233944
ENSG00000261613,296.799240629443,0.593252298280338,0.192466318825877,3.08236943429592,0.00205359797430266,0.0350004723359114
ENSG00000261616,28.5386555795856,0.830776202048009,0.5580278238554,1.48877200478678,0.136547416631185,0.374413326848234
LINC02605,58.5504151053927,-0.757428635322316,0.316381325006156,-2.39403711741702,0.0166640623297402,0.112578824392117
ENSG00000261654,53.6613748743478,0.841136825609443,0.401006658367736,2.09756324005497,0.035943745227318,0.175154781139023
ENSG00000261659,71.1963844971881,0.734681550468228,0.359571318166718,2.04321511018737,0.0410311486017462,0.188120632976358
